abbreva,ccode,year,regiona,countryname,ccyr,IMRSOURCE,IMR,numstate,w
GAB,481,1961,3,gabon,4811961,6.099999905,229,111,0.5
GAB,481,1962,3,gabon,4811962,54.09999847,157.6000061,117,0.5
GAB,481,1963,3,gabon,4811963,54.09999847,157.6000061,119,0.5
GAB,481,1964,3,gabon,4811964,54.09999847,157.6000061,122,0.5
GAB,481,1965,3,gabon,4811965,54.09999847,134.3000031,125,0.5
GAB,481,1966,3,gabon,4811966,54.09999847,134.3000031,129,0.5
GAB,481,1967,3,gabon,4811967,54.09999847,134.3000031,130,0.5
GAB,481,1968,3,gabon,4811968,54.09999847,134.3000031,133,0.5
GAB,481,1969,3,gabon,4811969,54.09999847,134.3000031,133,0.5
GAB,481,1970,3,gabon,4811970,54.09999847,113.5999985,134,0.5
GAB,481,1971,3,gabon,4811971,54.09999847,113.5999985,139,0.5
GAB,481,1972,3,gabon,4811972,54.09999847,113.5999985,140,0.5
GAB,481,1973,3,gabon,4811973,4,137.8099976,141,0.5
GAB,481,1974,3,gabon,4811974,4,132.8000031,143,0.5
GAB,481,1975,3,gabon,4811975,4,127.9599991,150,0.5
GAB,481,1976,3,gabon,4811976,4,123.3000031,151,0.5
GAB,481,1977,3,gabon,4811977,4,118.7900009,152,0.5
GAB,481,1978,3,gabon,4811978,4,114.4499969,154,0.5
GAB,481,1979,3,gabon,4811979,4,110.25,156,0.5
GAB,481,1980,3,gabon,4811980,4,106.2099991,156,0.5
GAB,481,1981,3,gabon,4811981,4,102.3099976,159,0.5
GAB,481,1982,3,gabon,4811982,4,98.54000092,159,0.5
GAB,481,1983,3,gabon,4811983,4,94.91000366,160,0.5
GAB,481,1984,3,gabon,4811984,4,91.41000366,161,0.5
GAB,481,1985,3,gabon,4811985,4,88.02999878,161,0.5
GAB,481,1986,3,gabon,4811986,4,84.83999634,161,0.5
GAB,481,1987,3,gabon,4811987,4,81.75,161,0.5
GAB,481,1988,3,gabon,4811988,4,78.76999664,161,0.5
GAB,481,1989,3,gabon,4811989,4,75.90000153,161,0.5
GAB,481,1990,3,gabon,4811990,4,73.12000275,165,0.25
GAB,481,1991,3,gabon,4811991,4,70.62000275,177,0.25
GAB,481,1992,3,gabon,4811992,4,68.19999695,181,0.25
GAB,481,1993,3,gabon,4811993,4,65.87000275,186,0.25
GAB,481,1994,3,gabon,4811994,4,63.61000061,187,0.25
GAB,481,1995,3,gabon,4811995,4,61.43000031,187,0.25
GAB,481,1996,3,gabon,4811996,15,60.59999847,187,0.25
GAB,481,1997,3,gabon,4811997,15,59.70000076,187,0.25
GAB,481,1998,3,gabon,4811998,15,58.90000153,187,0.25
GAB,481,1999,3,gabon,4811999,15,58,190,0.25
GAB,481,2000,3,gabon,4812000,15,57.20000076,191,
GAB,481,2001,3,gabon,4812001,15,56.5,191,
GAB,481,2002,3,gabon,4812002,15,55.79999924,192,
CEN,482,1960,3,central african republic,4821960,37,183,107,0.25
CEN,482,1961,3,central african republic,4821961,54.09999847,164.1999969,111,0.25
CEN,482,1962,3,central african republic,4821962,54.09999847,164.1999969,117,0.25
CEN,482,1963,3,central african republic,4821963,54.09999847,164.1999969,119,0.25
CEN,482,1964,3,central african republic,4821964,54.09999847,164.1999969,122,0.25
CEN,482,1965,3,central african republic,4821965,54.09999847,152.3000031,125,0.25
CEN,482,1966,3,central african republic,4821966,54.09999847,152.3000031,129,0
CEN,482,1967,3,central african republic,4821967,54.09999847,152.3000031,130,0
CEN,482,1968,3,central african republic,4821968,54.09999847,152.3000031,133,0
CEN,482,1969,3,central african republic,4821969,54.09999847,152.3000031,133,0
CEN,482,1970,3,central african republic,4821970,32,141,134,0
CEN,482,1971,3,central african republic,4821971,54.09999847,143.8000031,139,0
CEN,482,1972,3,central african republic,4821972,54.09999847,143.8000031,140,0
CEN,482,1973,3,central african republic,4821973,54.09999847,143.8000031,141,0
CEN,482,1974,3,central african republic,4821974,54.09999847,143.8000031,143,0
CEN,482,1975,3,central african republic,4821975,54.09999847,135.6000061,150,0
CEN,482,1976,3,central african republic,4821976,19.10000038,145,151,0
CEN,482,1977,3,central african republic,4821977,19.10000038,145,152,0
CEN,482,1978,3,central african republic,4821978,19.10000038,145,154,0
CEN,482,1979,3,central african republic,4821979,19.10000038,145,156,0.25
CEN,482,1980,3,central african republic,4821980,19.10000038,145,156,0.25
CEN,482,1981,3,central african republic,4821981,54.09999847,123.5999985,159,0
CEN,482,1982,3,central african republic,4821982,54.09999847,123.5999985,159,0
CEN,482,1983,3,central african republic,4821983,19.10000038,142,160,0
CEN,482,1984,3,central african republic,4821984,54.09999847,123.5999985,161,0
CEN,482,1985,3,central african republic,4821985,54.09999847,116.0999985,161,0
CEN,482,1986,3,central african republic,4821986,54.09999847,116.0999985,161,0
CEN,482,1987,3,central african republic,4821987,54.09999847,116.0999985,161,0
CEN,482,1988,3,central african republic,4821988,4,102.25,161,0
CEN,482,1989,3,central african republic,4821989,4,101.7600021,161,0
CEN,482,1990,3,central african republic,4821990,4,102.25,165,0
CEN,482,1991,3,central african republic,4821991,4,102.1999969,177,0
CEN,482,1992,3,central african republic,4821992,4,102.1500015,181,0
CEN,482,1993,3,central african republic,4821993,4,102.0999985,186,0.75
CEN,482,1994,3,central african republic,4821994,4,102.0400009,187,0.75
CEN,482,1995,3,central african republic,4821995,4,101.9899979,187,0.75
CEN,482,1996,3,central african republic,4821996,15,100.9000015,187,0.75
CEN,482,1997,3,central african republic,4821997,15,99.90000153,187,0.75
CEN,482,1998,3,central african republic,4821998,15,98.80000305,187,0.75
CEN,482,1999,3,central african republic,4821999,15,97.80000305,190,0.75
CEN,482,2000,3,central african republic,4822000,15,96.80000305,191,
CEN,482,2001,3,central african republic,4822001,15,95.59999847,191,
CEN,482,2002,3,central african republic,4822002,15,94.5,192,
CHA,483,1960,3,chad,4831960,37,195,107,0.5
CHA,483,1961,3,chad,4831961,54.09999847,189.3999939,111,0.5
CHA,483,1962,3,chad,4831962,54.09999847,189.3999939,117,0.5
CHA,483,1963,3,chad,4831963,6.099999905,165,119,0.5
CHA,483,1964,3,chad,4831964,54.09999847,189.3999939,122,0.5
CHA,483,1965,3,chad,4831965,54.09999847,179.3999939,125,0.5
CHA,483,1966,3,chad,4831966,54.09999847,179.3999939,129,0.5
CHA,483,1967,3,chad,4831967,54.09999847,179.3999939,130,0.5
CHA,483,1968,3,chad,4831968,54.09999847,179.3999939,133,0.5
CHA,483,1969,3,chad,4831969,54.09999847,179.3999939,133,0.5
CHA,483,1970,3,chad,4831970,54.09999847,166.6000061,134,0.5
CHA,483,1971,3,chad,4831971,54.09999847,166.6000061,139,0.5
CHA,483,1972,3,chad,4831972,4,160.1699982,140,0.5
CHA,483,1973,3,chad,4831973,4,158.7799988,141,0.5
CHA,483,1974,3,chad,4831974,4,157.3999939,143,0.5
CHA,483,1975,3,chad,4831975,4,156.0299988,150,0
CHA,483,1976,3,chad,4831976,4,154.6799927,151,0
CHA,483,1977,3,chad,4831977,4,153.3300018,152,0
CHA,483,1978,3,chad,4831978,4,151.9900055,154,0
CHA,483,1979,3,chad,4831979,4,150.6600037,156,0
CHA,483,1980,3,chad,4831980,4,149.3500061,156,0
CHA,483,1981,3,chad,4831981,4,148.0399933,159,0
CHA,483,1982,3,chad,4831982,4,146.7400055,159,0
CHA,483,1983,3,chad,4831983,4,145.4600067,160,0
CHA,483,1984,3,chad,4831984,4,144.1799927,161,0
CHA,483,1985,3,chad,4831985,4,142.9199982,161,0
CHA,483,1986,3,chad,4831986,4,141.6600037,161,0
CHA,483,1987,3,chad,4831987,4,140.4100037,161,0
CHA,483,1988,3,chad,4831988,4,139.1799927,161,0
CHA,483,1989,3,chad,4831989,4,131.2100067,161,0.25
CHA,483,1990,3,chad,4831990,4,123.6500015,165,0
CHA,483,1991,3,chad,4831991,4,116.6100006,177,0
CHA,483,1992,3,chad,4831992,4,109.9400024,181,0
CHA,483,1993,3,chad,4831993,4,108.4000015,186,0
CHA,483,1994,3,chad,4831994,4,106.8799973,187,0
CHA,483,1995,3,chad,4831995,4,105.3899994,187,0
CHA,483,1996,3,chad,4831996,15,104,187,0
CHA,483,1997,3,chad,4831997,15,102.6999969,187,0.25
CHA,483,1998,3,chad,4831998,15,101.3000031,187,0.25
CHA,483,1999,3,chad,4831999,15,100,190,0.25
CHA,483,2000,3,chad,4832000,15,98.69999695,191,
CHA,483,2001,3,chad,4832001,15,97.69999695,191,
CHA,483,2002,3,chad,4832002,15,96.69999695,192,
CON,484,1960,3,congo,4841960,37,143,107,0.75
CON,484,1961,3,congo,4841961,6.099999905,180,111,0.75
CON,484,1962,3,congo,4841962,54.09999847,129.8999939,117,0.75
CON,484,1963,3,congo,4841963,54.09999847,129.8999939,119,0.5
CON,484,1964,3,congo,4841964,54.09999847,129.8999939,122,0.5
CON,484,1965,3,congo,4841965,54.09999847,110,125,0.5
CON,484,1966,3,congo,4841966,54.09999847,110,129,0.5
CON,484,1967,3,congo,4841967,54.09999847,110,130,0.5
CON,484,1968,3,congo,4841968,54.09999847,110,133,0.25
CON,484,1969,3,congo,4841969,54.09999847,110,133,0.25
CON,484,1970,3,congo,4841970,32,89,134,0.25
CON,484,1971,3,congo,4841971,54.09999847,95,139,0.25
CON,484,1972,3,congo,4841972,54.09999847,95,140,0.25
CON,484,1973,3,congo,4841973,54.09999847,95,141,0.25
CON,484,1974,3,congo,4841974,54.09999847,95,143,0.25
CON,484,1975,3,congo,4841975,54.09999847,90.90000153,150,0.25
CON,484,1976,3,congo,4841976,54.09999847,90.90000153,151,0.25
CON,484,1977,3,congo,4841977,54.09999847,90.90000153,152,0.25
CON,484,1978,3,congo,4841978,19.10000038,85.30000305,154,0.25
CON,484,1979,3,congo,4841979,54.09999847,90.90000153,156,0.25
CON,484,1980,3,congo,4841980,54.09999847,85.59999847,156,0.25
CON,484,1981,3,congo,4841981,54.09999847,85.59999847,159,0.25
CON,484,1982,3,congo,4841982,54.09999847,85.59999847,159,0.25
CON,484,1983,3,congo,4841983,19.10000038,81.09999847,160,0.25
CON,484,1984,3,congo,4841984,54.09999847,85.59999847,161,0.25
CON,484,1985,3,congo,4841985,4,125.7799988,161,0.25
CON,484,1986,3,congo,4841986,4,123.8099976,161,0.25
CON,484,1987,3,congo,4841987,4,121.8600006,161,0.25
CON,484,1988,3,congo,4841988,4,119.9499969,161,0.25
CON,484,1989,3,congo,4841989,4,118.0599976,161,0.25
CON,484,1990,3,congo,4841990,4,116.1999969,165,0.25
CON,484,1991,3,congo,4841991,4,114.1800003,177,0.25
CON,484,1992,3,congo,4841992,4,112.1900024,181,0.75
CON,484,1993,3,congo,4841993,4,110.2399979,186,0.75
CON,484,1994,3,congo,4841994,4,108.3199997,187,0.75
CON,484,1995,3,congo,4841995,4,106.4300003,187,0.75
CON,484,1996,3,congo,4841996,15,105.0999985,187,0.75
CON,484,1997,3,congo,4841997,15,103.8000031,187,0
CON,484,1998,3,congo,4841998,15,102.5,187,0
CON,484,1999,3,congo,4841999,15,101.1999969,190,0
CON,484,2000,3,congo,4842000,15,99.40000153,191,
CON,484,2001,3,congo,4842001,15,98.40000153,191,
CON,484,2002,3,congo,4842002,15,96.80000305,192,
DRC,490,1960,3,zaire,4901960,37,158,107,0.25
DRC,490,1961,3,zaire,4901961,,,111,0.25
DRC,490,1962,3,zaire,4901962,,,117,0.25
DRC,490,1963,3,zaire,4901963,,,119,0.25
DRC,490,1964,3,zaire,4901964,,,122,0.25
DRC,490,1965,3,zaire,4901965,55,137,125,0.25
DRC,490,1966,3,zaire,4901966,,,129,0.25
DRC,490,1967,3,zaire,4901967,24,91,130,0.25
DRC,490,1968,3,zaire,4901968,,,133,0.25
DRC,490,1969,3,zaire,4901969,,,133,0.25
DRC,490,1970,3,zaire,4901970,55,127,134,0.5
DRC,490,1971,3,zaire,4901971,,,139,0.5
DRC,490,1972,3,zaire,4901972,32,118,140,0.5
DRC,490,1973,3,zaire,4901973,,,141,0.5
DRC,490,1974,3,zaire,4901974,,,143,0.5
DRC,490,1975,3,zaire,4901975,24,135,150,0.5
DRC,490,1976,3,zaire,4901976,,,151,0.5
DRC,490,1977,3,zaire,4901977,,,152,0.5
DRC,490,1978,3,zaire,4901978,,,154,0.5
DRC,490,1979,3,zaire,4901979,,,156,0.5
DRC,490,1980,3,zaire,4901980,55,107.1999969,156,0.5
DRC,490,1981,3,zaire,4901981,,,159,0.5
DRC,490,1982,3,zaire,4901982,,,159,0.5
DRC,490,1983,3,zaire,4901983,,,160,0.5
DRC,490,1984,3,zaire,4901984,4,131.7899933,161,0.5
DRC,490,1985,3,zaire,4901985,4,129.2700043,161,0.5
DRC,490,1986,3,zaire,4901986,4,127.6900024,161,0.5
DRC,490,1987,3,zaire,4901987,4,126.1200027,161,0.5
DRC,490,1988,3,zaire,4901988,4,124.5699997,161,0.5
DRC,490,1989,3,zaire,4901989,4,123.0400009,161,0.5
DRC,490,1990,3,zaire,4901990,4,121.5199966,165,0.5
DRC,490,1991,3,zaire,4901991,4,119.5800018,177,0.5
DRC,490,1992,3,zaire,4901992,4,117.6699982,181,0.25
DRC,490,1993,3,zaire,4901993,4,115.7900009,186,0.25
DRC,490,1994,3,zaire,4901994,4,114.6900024,187,0.25
DRC,490,1995,3,zaire,4901995,4,111.9199982,187,0.25
DRC,490,1996,3,zaire,4901996,15,110,187,0.25
DRC,490,1997,3,zaire,4901997,15,111.4000015,187,0.25
DRC,490,1998,3,zaire,4901998,15,106.1999969,187,0.25
DRC,490,1999,3,zaire,4901999,15,104.1999969,190,0.25
DRC,490,2000,3,zaire,4902000,15,102.3000031,191,
DRC,490,2001,3,zaire,4902001,15,100.4000015,191,
DRC,490,2002,3,zaire,4902002,15,98.5,192,
UGA,500,1962,3,uganda,5001962,54.09999847,137.6999969,117,0.75
UGA,500,1963,3,uganda,5001963,54.09999847,137.6999969,119,0.75
UGA,500,1964,3,uganda,5001964,54.09999847,137.6999969,122,0.75
UGA,500,1965,3,uganda,5001965,54.09999847,127.0999985,125,0.75
UGA,500,1966,3,uganda,5001966,54.09999847,127.0999985,129,0.25
UGA,500,1967,3,uganda,5001967,54.09999847,127.0999985,130,0.5
UGA,500,1968,3,uganda,5001968,54.09999847,127.0999985,133,0.5
UGA,500,1969,3,uganda,5001969,54.09999847,127.0999985,133,0.5
UGA,500,1970,3,uganda,5001970,54.09999847,124.5999985,134,0.5
UGA,500,1971,3,uganda,5001971,54.09999847,124.5999985,139,0
UGA,500,1972,3,uganda,5001972,4,129.2100067,140,0
UGA,500,1973,3,uganda,5001973,4,129.1199951,141,0
UGA,500,1974,3,uganda,5001974,4,129.0800018,143,0
UGA,500,1975,3,uganda,5001975,4,129.0599976,150,0
UGA,500,1976,3,uganda,5001976,4,132.5599976,151,0
UGA,500,1977,3,uganda,5001977,4,133.8000031,152,0
UGA,500,1978,3,uganda,5001978,4,137.1300049,154,0
UGA,500,1979,3,uganda,5001979,4,136.3699951,156,0
UGA,500,1980,3,uganda,5001980,4,129.9600067,156,0.75
UGA,500,1981,3,uganda,5001981,4,129,159,0.75
UGA,500,1982,3,uganda,5001982,4,127.9100037,159,0.75
UGA,500,1983,3,uganda,5001983,4,126.7399979,160,0.75
UGA,500,1984,3,uganda,5001984,4,125.5999985,161,0.75
UGA,500,1985,3,uganda,5001985,4,124.3000031,161,0
UGA,500,1986,3,uganda,5001986,4,108.2600021,161,0
UGA,500,1987,3,uganda,5001987,4,108.0800018,161,0
UGA,500,1988,3,uganda,5001988,4,107.9000015,161,0
UGA,500,1989,3,uganda,5001989,4,107.7200012,161,0
UGA,500,1990,3,uganda,5001990,4,107.5500031,165,0
UGA,500,1991,3,uganda,5001991,4,106.6600037,177,0
UGA,500,1992,3,uganda,5001992,4,105.7699966,181,0
UGA,500,1993,3,uganda,5001993,4,104.8899994,186,0
UGA,500,1994,3,uganda,5001994,4,104.0199966,187,0
UGA,500,1995,3,uganda,5001995,4,103.1600037,187,0
UGA,500,1996,3,uganda,5001996,15,101.0999985,187,0.25
UGA,500,1997,3,uganda,5001997,15,99.09999847,187,0.25
UGA,500,1998,3,uganda,5001998,15,97.19999695,187,0.25
UGA,500,1999,3,uganda,5001999,15,95.19999695,190,0.25
UGA,500,2000,3,uganda,5002000,15,93.30000305,191,
UGA,500,2001,3,uganda,5002001,15,91.5,191,
UGA,500,2002,3,uganda,5002002,15,89.69999695,192,
KEN,501,1963,3,kenya,5011963,6.099999905,56,119,0.75
KEN,501,1964,3,kenya,5011964,6.099999905,37,122,0.75
KEN,501,1965,3,kenya,5011965,9.100000381,34,125,0.75
KEN,501,1966,3,kenya,5011966,54.09999847,115.1999969,129,0.75
KEN,501,1967,3,kenya,5011967,54.09999847,115.1999969,130,0.75
KEN,501,1968,3,kenya,5011968,54.09999847,115.1999969,133,0.75
KEN,501,1969,3,kenya,5011969,13.10000038,55,133,0.5
KEN,501,1970,3,kenya,5011970,13.10000038,55,134,0.5
KEN,501,1971,3,kenya,5011971,14.10000038,78.80000305,139,0.5
KEN,501,1972,3,kenya,5011972,14.10000038,58.29999924,140,0.5
KEN,501,1973,3,kenya,5011973,14.10000038,51.40000153,141,0.5
KEN,501,1974,3,kenya,5011974,4,104.0999985,143,0.5
KEN,501,1975,3,kenya,5011975,32,93,150,0.5
KEN,501,1976,3,kenya,5011976,54.09999847,92.59999847,151,0.5
KEN,501,1977,3,kenya,5011977,54.09999847,92.59999847,152,0.5
KEN,501,1978,3,kenya,5011978,19.10000038,88,154,0.5
KEN,501,1979,3,kenya,5011979,4,78.25,156,0.5
KEN,501,1980,3,kenya,5011980,4,73.88999939,156,0.5
KEN,501,1981,3,kenya,5011981,4,69.76000214,159,0.5
KEN,501,1982,3,kenya,5011982,4,65.87000275,159,0.5
KEN,501,1983,3,kenya,5011983,4,62.18999863,160,0.5
KEN,501,1984,3,kenya,5011984,4,58.70999908,161,0.5
KEN,501,1985,3,kenya,5011985,4,58.41999817,161,0.5
KEN,501,1986,3,kenya,5011986,4,59.79999924,161,0.5
KEN,501,1987,3,kenya,5011987,4,61.20999908,161,0.5
KEN,501,1988,3,kenya,5011988,4,62.65999985,161,0.5
KEN,501,1989,3,kenya,5011989,4,64.81999969,161,0.5
KEN,501,1990,3,kenya,5011990,4,67.05000305,165,0.5
KEN,501,1991,3,kenya,5011991,4,68.23999786,177,0.5
KEN,501,1992,3,kenya,5011992,4,69.45999908,181,0.5
KEN,501,1993,3,kenya,5011993,4,70.70999908,186,0.5
KEN,501,1994,3,kenya,5011994,4,69.79000092,187,0.5
KEN,501,1995,3,kenya,5011995,4,68.88999939,187,0.5
KEN,501,1996,3,kenya,5011996,15,68.19999695,187,0.5
KEN,501,1997,3,kenya,5011997,15,67.59999847,187,0.5
KEN,501,1998,3,kenya,5011998,15,66.90000153,187,0.5
KEN,501,1999,3,kenya,5011999,15,66.30000305,190,0.5
KEN,501,2000,3,kenya,5012000,15,65.59999847,191,
KEN,501,2001,3,kenya,5012001,15,64.80000305,191,
KEN,501,2002,3,kenya,5012002,15,64.09999847,192,
TAZ,510,1961,3,tanzania,5101961,6.099999905,108,111,0.5
TAZ,510,1962,3,tanzania,5101962,6.099999905,134,117,0.5
TAZ,510,1963,3,tanzania,5101963,9.100000381,119,119,0.5
TAZ,510,1964,3,tanzania,5101964,,,122,0.5
TAZ,510,1965,3,tanzania,5101965,55,135,125,0.5
TAZ,510,1966,3,tanzania,5101966,,,129,0.5
TAZ,510,1967,3,tanzania,5101967,,,130,0.5
TAZ,510,1968,3,tanzania,5101968,,,133,0.5
TAZ,510,1969,3,tanzania,5101969,,,133,0.5
TAZ,510,1970,3,tanzania,5101970,55,125,134,0.5
TAZ,510,1971,3,tanzania,5101971,,,139,0.5
TAZ,510,1972,3,tanzania,5101972,,,140,0.5
TAZ,510,1973,3,tanzania,5101973,,,141,0.5
TAZ,510,1974,3,tanzania,5101974,4,142.4700012,143,0.5
TAZ,510,1975,3,tanzania,5101975,32,129,150,0.5
TAZ,510,1976,3,tanzania,5101976,,,151,0.5
TAZ,510,1977,3,tanzania,5101977,,,152,0.5
TAZ,510,1978,3,tanzania,5101978,4,126.25,154,0.5
TAZ,510,1979,3,tanzania,5101979,4,122.4499969,156,0.5
TAZ,510,1980,3,tanzania,5101980,4,118.7600021,156,0.5
TAZ,510,1981,3,tanzania,5101981,4,115.1800003,159,0.5
TAZ,510,1982,3,tanzania,5101982,4,111.6900024,159,0.5
TAZ,510,1983,3,tanzania,5101983,4,108.3099976,160,0.5
TAZ,510,1984,3,tanzania,5101984,4,105.0199966,161,0.5
TAZ,510,1985,3,tanzania,5101985,4,101.8199997,161,0.5
TAZ,510,1986,3,tanzania,5101986,4,99.45999908,161,0.5
TAZ,510,1987,3,tanzania,5101987,4,100.5999985,161,0.5
TAZ,510,1988,3,tanzania,5101988,4,101.7600021,161,0.5
TAZ,510,1989,3,tanzania,5101989,4,102.9300003,161,0.5
TAZ,510,1990,3,tanzania,5101990,4,104.1200027,165,0.5
TAZ,510,1991,3,tanzania,5101991,4,105.0199966,177,0.5
TAZ,510,1992,3,tanzania,5101992,4,105.9199982,181,0.5
TAZ,510,1993,3,tanzania,5101993,4,106.8300018,186,0.5
TAZ,510,1994,3,tanzania,5101994,4,107.75,187,0.5
TAZ,510,1995,3,tanzania,5101995,4,107.8600006,187,0.75
TAZ,510,1996,3,tanzania,5101996,15,108,187,0.75
TAZ,510,1997,3,tanzania,5101997,15,108.0999985,187,0.75
TAZ,510,1998,3,tanzania,5101998,15,108.1999969,187,0.75
TAZ,510,1999,3,tanzania,5101999,15,108.3000031,190,0.75
TAZ,510,2000,3,tanzania,5102000,15,108.5,191,
TAZ,510,2001,3,tanzania,5102001,15,106.8000031,191,
TAZ,510,2002,3,tanzania,5102002,15,105.1999969,192,
ZAN,511,1963,3,zanzibar,5111963,,,119,0.75
ZAN,511,1964,3,zanzibar,5111964,,,122,0.5
BUI,516,1962,3,burundi,5161962,54.09999847,148.5,117,0.25
BUI,516,1963,3,burundi,5161963,54.09999847,148.5,119,0.25
BUI,516,1964,3,burundi,5161964,54.09999847,148.5,122,0.25
BUI,516,1965,3,burundi,5161965,54.09999847,140,125,0.25
BUI,516,1966,3,burundi,5161966,54.09999847,140,129,0
BUI,516,1967,3,burundi,5161967,54.09999847,140,130,0
BUI,516,1968,3,burundi,5161968,54.09999847,140,133,0
BUI,516,1969,3,burundi,5161969,54.09999847,140,133,0
BUI,516,1970,3,burundi,5161970,8,138,134,0
BUI,516,1971,3,burundi,5161971,54.09999847,137,139,0
BUI,516,1972,3,burundi,5161972,54.09999847,137,140,0
BUI,516,1973,3,burundi,5161973,54.09999847,137,141,0
BUI,516,1974,3,burundi,5161974,54.09999847,137,143,0
BUI,516,1975,3,burundi,5161975,54.09999847,127.1999969,150,0
BUI,516,1976,3,burundi,5161976,54.09999847,127.1999969,151,0
BUI,516,1977,3,burundi,5161977,54.09999847,127.1999969,152,0
BUI,516,1978,3,burundi,5161978,19.10000038,130,154,0
BUI,516,1979,3,burundi,5161979,4,126.25,156,0
BUI,516,1980,3,burundi,5161980,4,126.2200012,156,0.25
BUI,516,1981,3,burundi,5161981,4,126.1900024,159,0.25
BUI,516,1982,3,burundi,5161982,4,126.1699982,159,0.25
BUI,516,1983,3,burundi,5161983,4,126.1500015,160,0.25
BUI,516,1984,3,burundi,5161984,4,126.1200027,161,0.25
BUI,516,1985,3,burundi,5161985,4,123.6299973,161,0.25
BUI,516,1986,3,burundi,5161986,4,121.4599991,161,0.25
BUI,516,1987,3,burundi,5161987,4,119.2900009,161,0
BUI,516,1988,3,burundi,5161988,4,117.1100006,161,0
BUI,516,1989,3,burundi,5161989,4,114.9199982,161,0
BUI,516,1990,3,burundi,5161990,4,85.26000214,165,0
BUI,516,1991,3,burundi,5161991,4,84.30000305,177,0
BUI,516,1992,3,burundi,5161992,4,83.36000061,181,0
BUI,516,1993,3,burundi,5161993,4,90.54000092,186,0.25
BUI,516,1994,3,burundi,5161994,4,76.16999817,187,0.25
BUI,516,1995,3,burundi,5161995,4,80.68000031,187,0.25
BUI,516,1996,3,burundi,5161996,4,79.51999664,187,0.25
BUI,516,1997,3,burundi,5161997,15,78.40000153,187,0.25
BUI,516,1998,3,burundi,5161998,15,77.30000305,187,0.25
BUI,516,1999,3,burundi,5161999,15,76.19999695,190,0.25
BUI,516,2000,3,burundi,5162000,15,75.09999847,191,
BUI,516,2001,3,burundi,5162001,15,73.90000153,191,
BUI,516,2002,3,burundi,5162002,15,72.69999695,192,
RWA,517,1962,3,rwanda,5171962,54.09999847,143.1999969,117,0.5
RWA,517,1963,3,rwanda,5171963,54.09999847,143.1999969,119,0.5
RWA,517,1964,3,rwanda,5171964,54.09999847,143.1999969,122,0.5
RWA,517,1965,3,rwanda,5171965,54.09999847,137.1000061,125,0.5
RWA,517,1966,3,rwanda,5171966,54.09999847,137.1000061,129,0.5
RWA,517,1967,3,rwanda,5171967,54.09999847,137.1000061,130,0.5
RWA,517,1968,3,rwanda,5171968,10.10000038,135.6999969,133,0.5
RWA,517,1969,3,rwanda,5171969,54.09999847,137.1000061,133,0.5
RWA,517,1970,3,rwanda,5171970,10.10000038,132.8000031,134,0.5
RWA,517,1971,3,rwanda,5171971,14.10000038,32.90000153,139,0.5
RWA,517,1972,3,rwanda,5171972,14.10000038,18,140,0.5
RWA,517,1973,3,rwanda,5171973,14.10000038,15.5,141,0
RWA,517,1974,3,rwanda,5171974,14.10000038,21.70000076,143,0
RWA,517,1975,3,rwanda,5171975,14.10000038,16.10000038,150,0
RWA,517,1976,3,rwanda,5171976,54.09999847,132.3000031,151,0
RWA,517,1977,3,rwanda,5171977,54.09999847,132.3000031,152,0
